date,season,neutral,playoff,team1,team2,elo1,elo2,elo_prob1,score1,score2,result1
11/30/1980,1980,0,0,LAC,PHI,1631.04,1686.82,0.5133,22,21,1
11/30/1980,1980,0,0,SF,NE,1362.44,1585.54,0.287,21,17,1
11/30/1980,1980,0,0,NYG,ARI,1352.97,1404.21,0.5198,7,23,0
11/30/1980,1980,0,0,NO,MIN,1293.99,1463.73,0.3537,20,23,0
11/30/1980,1980,0,0,KC,CIN,1495.3,1389.47,0.7278,6,20,0
11/30/1980,1980,0,0,GB,TB,1442.39,1384.6,0.6697,17,20,0
11/30/1980,1980,0,0,IND,BUF,1476.8,1596.1,0.4225,28,24,1
11/30/1980,1980,0,0,ATL,WSH,1587.56,1404.75,0.8064,10,6,1
11/30/1980,1980,0,0,LAR,NYJ,1562.65,1403.29,0.7844,38,13,1
11/30/1980,1980,0,0,PIT,MIA,1617.07,1516.57,0.7217,23,10,1
11/30/1980,1980,0,0,TEN,CLE,1598.95,1582.01,0.6158,14,17,0
12/01/1980,1980,0,0,OAK,DEN,1616.58,1567.64,0.6583,9,3,1
12/04/1980,1980,0,0,TEN,PIT,1581.21,1630.73,0.5223,6,0,1
12/07/1980,1980,0,0,CIN,IND,1432.2,1495.86,0.5019,34,33,1
12/07/1980,1980,0,0,ARI,DET,1433.85,1443.38,0.5792,24,23,1
12/07/1980,1980,0,0,BUF,LAR,1577.04,1575.4,0.5947,10,7,1
12/07/1980,1980,0,0,KC,DEN,1452.57,1555,0.4463,31,14,1
12/07/1980,1980,0,0,PHI,ATL,1680.1,1593.16,0.7057,17,20,0
12/07/1980,1980,0,0,OAK,DAL,1629.22,1644.04,0.5717,13,19,0
12/07/1980,1980,0,0,SEA,NYG,1453.65,1323.33,0.7548,21,27,0
12/07/1980,1980,0,0,SF,NO,1387.17,1284.63,0.724,38,35,1
12/07/1980,1980,0,0,TB,MIN,1404.27,1473.09,0.4945,10,21,0
12/07/1980,1980,0,0,WSH,LAC,1399.15,1637.76,0.2691,40,17,1
12/07/1980,1980,0,0,CHI,GB,1490.8,1422.72,0.6827,61,7,1
12/07/1980,1980,0,0,CLE,NYJ,1599.74,1390.54,0.829,17,14,1
12/08/1980,1980,0,0,MIA,NE,1502.91,1560.82,0.5102,16,13,1
12/13/1980,1980,0,0,WSH,NYG,1449.59,1355.57,0.7141,16,13,1
12/13/1980,1980,0,0,LAC,SEA,1587.32,1421.41,0.7907,21,14,1
12/14/1980,1980,0,0,ATL,SF,1614.18,1394.28,0.8375,35,10,1
12/14/1980,1980,0,0,NE,BUF,1547.28,1587.94,0.535,24,2,1
12/14/1980,1980,0,0,PIT,KC,1612.27,1485.13,0.7514,21,16,1
12/14/1980,1980,0,0,PHI,ARI,1659.08,1439.54,0.8373,17,3,1
12/14/1980,1980,0,0,NYJ,NO,1386.33,1277.52,0.7312,20,21,0
12/14/1980,1980,0,0,MIN,CLE,1497.62,1603.96,0.4408,28,23,1
12/14/1980,1980,0,0,GB,TEN,1398.74,1599.68,0.3138,3,22,0
12/14/1980,1980,0,0,DET,TB,1437.69,1379.73,0.6699,27,14,1
12/14/1980,1980,0,0,DEN,OAK,1522.44,1606.45,0.4727,21,24,0
12/14/1980,1980,0,0,IND,MIA,1488.96,1516.44,0.5538,14,24,0
12/14/1980,1980,0,0,CHI,CIN,1514.78,1439.11,0.6921,14,17,0
12/15/1980,1980,0,0,LAR,DAL,1564.49,1666.81,0.4465,38,14,1
12/20/1980,1980,0,0,TB,CHI,1363.23,1494.28,0.4061,13,14,0
12/20/1980,1980,0,0,MIA,NYJ,1543.46,1375.32,0.7928,17,24,0
12/21/1980,1980,0,0,NYG,OAK,1348.18,1619.44,0.2337,17,33,0
12/21/1980,1980,0,0,TEN,MIN,1617.38,1518.05,0.7203,20,16,1
12/21/1980,1980,0,0,SF,BUF,1384.91,1559.1,0.3478,13,18,0
12/21/1980,1980,0,0,CIN,CLE,1459.6,1583.54,0.416,24,27,0
12/21/1980,1980,0,0,IND,KC,1461.94,1476.93,0.5715,28,38,0
12/21/1980,1980,0,0,ARI,WSH,1431.74,1456.98,0.557,7,31,0
12/21/1980,1980,0,0,LAR,ATL,1600.74,1623.55,0.5604,20,17,1
12/21/1980,1980,0,0,DAL,PHI,1630.56,1666.88,0.5412,35,27,1
12/21/1980,1980,0,0,DET,GB,1454.19,1381.03,0.689,24,3,1
12/21/1980,1980,0,0,SEA,DEN,1413.53,1509.45,0.4556,17,25,0
12/21/1980,1980,0,0,NO,NE,1288.53,1576.12,0.2173,27,38,0
12/22/1980,1980,0,0,LAC,PIT,1595.2,1620.46,0.5569,26,17,1
12/28/1980,1980,0,1,OAK,TEN,1631.55,1625.76,0.6005,27,7,1
12/28/1980,1980,0,1,DAL,LAR,1650.46,1612.7,0.6437,34,13,1
01/03/1981,1980,0,1,PHI,MIN,1646.98,1509.67,0.7622,31,16,1
01/03/1981,1980,0,1,LAC,BUF,1615.24,1570.97,0.6523,20,14,1
01/04/1981,1980,0,1,ATL,DAL,1611.59,1671.51,0.5073,27,30,0
01/04/1981,1980,0,1,CLE,OAK,1594.77,1655.12,0.5067,12,14,0
01/11/1981,1980,0,1,PHI,DAL,1659.06,1685.61,0.5551,20,7,1
01/11/1981,1980,0,1,LAC,OAK,1628.13,1666.28,0.5386,27,34,0
01/25/1981,1980,1,1,OAK,PHI,1688.95,1682.14,0.5098,27,10,1
09/05/1981,1981,0,0,TB,MIN,1406.84,1500.06,0.4595,21,13,1
09/06/1981,1981,0,0,ARI,MIA,1431.81,1506.05,0.4867,7,20,0
09/06/1981,1981,0,0,PIT,KC,1568.61,1504.99,0.6771,33,37,0
09/06/1981,1981,0,0,CIN,SEA,1467.25,1430.86,0.6419,27,21,1
09/06/1981,1981,0,0,NYG,PHI,1392.38,1604.26,0.3004,10,24,0
09/06/1981,1981,0,0,LAR,TEN,1562.77,1569.8,0.5827,20,27,0
09/06/1981,1981,0,0,WSH,DAL,1497.33,1610.02,0.4318,10,26,0
09/06/1981,1981,0,0,DET,SF,1483.19,1417.02,0.6803,24,17,1
09/06/1981,1981,0,0,NE,IND,1558.95,1457.6,0.7226,28,29,0
09/06/1981,1981,0,0,CHI,GB,1501.5,1410.29,0.7108,9,16,0
09/06/1981,1981,0,0,DEN,OAK,1521.13,1646.47,0.414,9,7,1
09/06/1981,1981,0,0,ATL,NO,1566.66,1354.15,0.8317,27,0,1
09/06/1981,1981,0,0,BUF,NYJ,1540.39,1443.14,0.7179,31,0,1
09/07/1981,1981,0,0,CLE,LAC,1557.41,1571.97,0.5721,14,44,0
09/10/1981,1981,0,0,MIA,PIT,1531.64,1545.47,0.5731,30,10,1
09/13/1981,1981,0,0,WSH,NYG,1473.38,1377.13,0.7167,7,17,0
09/13/1981,1981,0,0,LAC,DET,1612.18,1495.74,0.7397,28,23,1
09/13/1981,1981,0,0,NO,LAR,1344.18,1537.88,0.3228,23,17,1
09/13/1981,1981,0,0,CLE,TEN,1517.2,1594.68,0.482,3,9,0
09/13/1981,1981,0,0,IND,BUF,1468.44,1558.6,0.4639,3,35,0
09/13/1981,1981,0,0,DAL,ARI,1633.97,1406.23,0.8436,30,17,1
09/13/1981,1981,0,0,GB,ATL,1442.11,1576.62,0.4013,17,31,0
09/13/1981,1981,0,0,KC,TB,1528.13,1430.91,0.7179,19,10,1
09/13/1981,1981,0,0,NYJ,CIN,1424.92,1480.57,0.5135,30,31,0
09/13/1981,1981,0,0,SF,CHI,1404.47,1469.68,0.4997,28,17,1
09/13/1981,1981,0,0,SEA,DEN,1417.54,1534.37,0.426,13,10,1
09/13/1981,1981,0,0,PHI,NE,1619.51,1548.12,0.6868,13,3,1
09/14/1981,1981,0,0,MIN,OAK,1476,1633.23,0.3703,10,36,0
09/17/1981,1981,0,0,BUF,PHI,1590.67,1633.65,0.5316,14,20,0
09/20/1981,1981,0,0,ATL,SF,1597.69,1429.34,0.793,34,17,1
09/20/1981,1981,0,0,MIN,DET,1452.57,1487.12,0.5437,26,24,1
09/20/1981,1981,0,0,PIT,NYJ,1520.06,1417.78,0.7237,38,10,1
09/20/1981,1981,0,0,CHI,TB,1444.81,1418.81,0.6281,28,17,1
09/20/1981,1981,0,0,DEN,IND,1518.07,1436.37,0.6994,28,10,1
09/20/1981,1981,0,0,ARI,WSH,1398.95,1436.29,0.5397,40,30,1
09/20/1981,1981,0,0,CIN,CLE,1487.72,1498.54,0.5773,17,20,0
09/20/1981,1981,0,0,KC,LAC,1540.23,1620.8,0.4776,31,42,0
09/20/1981,1981,0,0,LAR,GB,1509.89,1421.05,0.708,35,23,1
09/20/1981,1981,0,0,OAK,SEA,1656.66,1433.84,0.8398,20,10,1
09/20/1981,1981,0,0,TEN,MIA,1613.34,1557.04,0.6678,10,16,0
09/20/1981,1981,0,0,NYG,NO,1414.22,1372.18,0.6494,20,7,1
09/21/1981,1981,0,0,NE,DAL,1533.97,1641.25,0.4395,21,35,0
09/27/1981,1981,0,0,DEN,LAC,1534.66,1644.37,0.436,42,24,1
09/27/1981,1981,0,0,CIN,BUF,1471.31,1569.77,0.452,27,24,1
09/27/1981,1981,0,0,CLE,ATL,1514.95,1608.51,0.459,28,17,1
09/27/1981,1981,0,0,IND,MIA,1419.77,1584.54,0.3602,28,31,0
09/27/1981,1981,0,0,DET,OAK,1477.23,1663.45,0.3323,16,0,1
09/27/1981,1981,0,0,GB,MIN,1407.04,1462.46,0.5138,13,30,0
09/27/1981,1981,0,0,NYJ,TEN,1400.48,1585.83,0.3334,33,17,1
09/27/1981,1981,0,0,PHI,WSH,1654.55,1414.49,0.8527,36,13,1
09/27/1981,1981,0,0,PIT,NE,1537.36,1510.62,0.629,27,21,1
09/27/1981,1981,0,0,SEA,KC,1427.04,1516.66,0.4646,14,20,0
09/27/1981,1981,0,0,SF,NO,1418.52,1354.53,0.6776,21,14,1
09/27/1981,1981,0,0,DAL,NYG,1664.61,1431.87,0.8473,18,10,1
09/27/1981,1981,0,0,TB,ARI,1401.05,1420.75,0.5648,20,10,1
09/28/1981,1981,0,0,CHI,LAR,1462.56,1523.89,0.5053,7,24,0
10/04/1981,1981,0,0,NE,KC,1496.76,1534.55,0.5391,33,17,1
10/04/1981,1981,0,0,BUF,IND,1554.34,1410.22,0.7692,23,17,1
10/04/1981,1981,0,0,MIN,CHI,1492.29,1433.3,0.6712,24,21,1
10/04/1981,1981,0,0,MIA,NYJ,1594.1,1440.44,0.7788,28,28,0.5
10/04/1981,1981,0,0,TEN,CIN,1545.87,1486.74,0.6714,17,10,1
10/04/1981,1981,0,0,OAK,DEN,1623.41,1568.56,0.6659,0,17,0
10/04/1981,1981,0,0,TB,DET,1421.5,1517.27,0.4558,28,10,1
10/04/1981,1981,0,0,ARI,DAL,1400.3,1670.51,0.2348,20,17,1
10/04/1981,1981,0,0,LAR,CLE,1553.15,1542.19,0.6076,27,16,1
10/04/1981,1981,0,0,WSH,SF,1406.27,1431.19,0.5574,17,30,0
10/04/1981,1981,0,0,LAC,SEA,1610.47,1409.16,0.8224,24,10,1
10/04/1981,1981,0,0,NO,PIT,1341.86,1551.21,0.3034,6,20,0
10/04/1981,1981,0,0,NYG,GB,1425.96,1377.21,0.6581,14,27,0
10/05/1981,1981,0,0,PHI,ATL,1662.77,1581.27,0.6992,16,13,1
10/11/1981,1981,0,0,IND,CIN,1402.01,1473.8,0.4902,19,41,0
10/11/1981,1981,0,0,LAC,MIN,1619.05,1500.92,0.7416,31,33,0
10/11/1981,1981,0,0,TEN,SEA,1558.81,1400.58,0.7833,35,17,1
10/11/1981,1981,0,0,ATL,LAR,1573.45,1572,0.5945,35,37,0
10/11/1981,1981,0,0,NO,PHI,1326.44,1670.59,0.167,14,31,0
10/11/1981,1981,0,0,SF,DAL,1461.16,1647.12,0.3326,45,14,1
10/11/1981,1981,0,0,PIT,CLE,1566.64,1523.34,0.651,13,7,1
10/11/1981,1981,0,0,NYJ,NE,1448.94,1522.56,0.4876,28,24,1
10/11/1981,1981,0,0,NYG,ARI,1389.33,1423.7,0.544,34,14,1
10/11/1981,1981,0,0,KC,OAK,1508.75,1582.69,0.4871,27,0,1
10/11/1981,1981,0,0,GB,TB,1413.84,1454,0.5357,10,21,0
10/11/1981,1981,0,0,DEN,DET,1609.28,1484.77,0.7485,27,21,1
10/11/1981,1981,0,0,CHI,WSH,1424.68,1376.3,0.6576,7,24,0
10/12/1981,1981,0,0,BUF,MIA,1562.54,1585.6,0.5601,31,21,1
10/18/1981,1981,0,0,GB,SF,1386.92,1510.11,0.417,3,13,0
10/18/1981,1981,0,0,CLE,NO,1510.4,1317.87,0.8149,20,17,1
10/18/1981,1981,0,0,CIN,PIT,1504.45,1579.58,0.4854,34,7,1
10/18/1981,1981,0,0,ATL,ARI,1559.98,1396.31,0.7886,41,20,1
10/18/1981,1981,0,0,MIA,WSH,1564.89,1416.38,0.7737,13,10,1
10/18/1981,1981,0,0,MIN,PHI,1518.69,1679.16,0.366,35,23,1
10/18/1981,1981,0,0,NE,TEN,1506,1570.4,0.5009,38,10,1
10/18/1981,1981,0,0,NYJ,BUF,1465.5,1583.25,0.4247,33,14,1
10/18/1981,1981,0,0,OAK,TB,1548.38,1480.93,0.6819,18,16,1
10/18/1981,1981,0,0,SEA,NYG,1389,1416.72,0.5534,0,32,0
10/18/1981,1981,0,0,KC,DEN,1543.07,1618.29,0.4853,28,14,1
10/18/1981,1981,0,0,IND,LAC,1371.37,1601.27,0.279,14,43,0
10/18/1981,1981,0,0,DAL,LAR,1598.17,1585.47,0.61,29,17,1
10/19/1981,1981,0,0,DET,CHI,1475.76,1384.6,0.7107,48,17,1
10/25/1981,1981,0,0,WSH,NE,1410.66,1539.61,0.409,24,22,1
10/25/1981,1981,0,0,CHI,LAC,1365.87,1618.93,0.253,20,17,1
10/25/1981,1981,0,0,SF,LAR,1529.59,1566.14,0.5408,20,17,1
10/25/1981,1981,0,0,ATL,NYG,1571.82,1456.09,0.7389,24,27,0
10/25/1981,1981,0,0,BUF,DEN,1547.93,1590.28,0.5325,9,7,1
10/25/1981,1981,0,0,CLE,IND,1514.99,1353.71,0.7863,42,28,1
10/25/1981,1981,0,0,ARI,MIN,1384.47,1552.7,0.3557,30,17,1
10/25/1981,1981,0,0,NYJ,SEA,1500.82,1349.63,0.7763,3,19,0
10/25/1981,1981,0,0,DAL,MIA,1617.49,1570.61,0.6557,28,27,1
10/25/1981,1981,0,0,DET,GB,1494.48,1367.43,0.7513,31,27,1
10/25/1981,1981,0,0,NO,CIN,1313.28,1538.9,0.284,17,7,1
10/25/1981,1981,0,0,PHI,TB,1645.16,1474.34,0.7954,20,10,1
10/25/1981,1981,0,0,OAK,KC,1554.97,1571.08,0.5699,17,28,0
10/26/1981,1981,0,0,PIT,TEN,1545.13,1536.79,0.604,26,13,1
11/01/1981,1981,0,0,NO,ATL,1350.32,1549.5,0.316,10,41,0
11/01/1981,1981,0,0,CIN,TEN,1501.86,1516.56,0.5719,34,21,1
11/01/1981,1981,0,0,GB,SEA,1360.07,1398.41,0.5383,34,24,1
11/01/1981,1981,0,0,PIT,SF,1565.36,1542.16,0.6243,14,17,0
11/01/1981,1981,0,0,LAR,DET,1553.58,1501.85,0.6619,20,13,1
11/01/1981,1981,0,0,OAK,NE,1526,1526.23,0.5921,27,17,1
11/01/1981,1981,0,0,TB,CHI,1465.47,1388.52,0.6936,20,10,1
11/01/1981,1981,0,0,MIA,IND,1566.07,1343.21,0.8398,27,10,1
11/01/1981,1981,0,0,NYG,NYJ,1478.41,1452.03,0.6285,7,26,0
11/01/1981,1981,0,0,BUF,CLE,1558.1,1525.49,0.6369,22,13,1
11/01/1981,1981,0,0,LAC,KC,1596.28,1600.04,0.5872,22,20,1
11/01/1981,1981,0,0,WSH,ARI,1424.04,1420.15,0.5979,42,21,1
11/01/1981,1981,0,0,PHI,DAL,1654.03,1622.03,0.6361,14,17,0
11/02/1981,1981,0,0,DEN,MIN,1580.11,1517.01,0.6764,19,17,1
11/08/1981,1981,0,0,NE,MIA,1507.23,1574.26,0.4971,27,30,0
11/08/1981,1981,0,0,SEA,PIT,1376.54,1547.33,0.3523,24,21,1
11/08/1981,1981,0,0,DEN,CLE,1586.83,1509.48,0.6941,23,20,1
11/08/1981,1981,0,0,LAR,NO,1566.93,1329.68,0.8507,13,21,0
11/08/1981,1981,0,0,LAC,CIN,1605.11,1523.95,0.6988,17,40,0
11/08/1981,1981,0,0,IND,NYJ,1335.03,1491.33,0.3716,14,41,0
11/08/1981,1981,0,0,ARI,PHI,1396.05,1635.58,0.268,10,52,0
11/08/1981,1981,0,0,GB,NYG,1381.95,1439.12,0.5113,26,24,1
11/08/1981,1981,0,0,KC,CHI,1591.22,1374.72,0.8349,13,16,0
11/08/1981,1981,0,0,MIN,TB,1510.29,1479.27,0.6348,25,10,1
11/08/1981,1981,0,0,SF,ATL,1560.19,1570.14,0.5786,17,14,1
11/08/1981,1981,0,0,TEN,OAK,1494.47,1545,0.5208,17,16,1
11/08/1981,1981,0,0,WSH,DET,1448.14,1488.5,0.5354,33,31,1
11/09/1981,1981,0,0,DAL,BUF,1640.48,1574.11,0.6805,27,14,1
11/15/1981,1981,0,0,SF,CLE,1571.59,1501.51,0.6852,12,15,0
11/15/1981,1981,0,0,PHI,IND,1654.26,1311.25,0.9128,38,13,1
11/15/1981,1981,0,0,CIN,LAR,1571.52,1523.59,0.657,24,10,1
11/15/1981,1981,0,0,NYG,WSH,1428.42,1458.24,0.5505,27,30,0
11/15/1981,1981,0,0,NE,NYJ,1493.46,1515.1,0.5621,6,17,0
11/15/1981,1981,0,0,GB,CHI,1392.65,1401.26,0.5804,21,17,1
11/15/1981,1981,0,0,TB,DEN,1459.87,1594.8,0.4007,7,24,0
11/15/1981,1981,0,0,KC,TEN,1564.67,1501.07,0.6771,23,10,1
11/15/1981,1981,0,0,DET,DAL,1478.4,1656.39,0.3429,27,24,1
11/15/1981,1981,0,0,ARI,BUF,1377.37,1558.2,0.3392,24,0,1
11/15/1981,1981,0,0,ATL,PIT,1558.74,1528.46,0.6338,20,34,0
11/15/1981,1981,0,0,MIN,NO,1529.7,1373.01,0.7818,20,10,1
11/15/1981,1981,0,0,MIA,OAK,1588.03,1538.4,0.6592,17,33,0
11/16/1981,1981,0,0,SEA,LAC,1395.4,1557.53,0.3637,44,23,1
11/22/1981,1981,0,0,PHI,NYG,1659.05,1412.91,0.8571,10,20,0
11/22/1981,1981,0,0,LAR,SF,1505.92,1551.35,0.5281,31,33,0
11/22/1981,1981,0,0,OAK,LAC,1577.81,1516.38,0.6743,21,55,0
11/22/1981,1981,0,0,TB,GB,1437.42,1405.81,0.6356,37,3,1
11/22/1981,1981,0,0,TEN,NO,1484.97,1363.51,0.7452,24,27,0
11/22/1981,1981,0,0,NYJ,MIA,1543.6,1548.62,0.5855,16,15,1
11/22/1981,1981,0,0,KC,SEA,1580.78,1436.55,0.7693,40,13,1
11/22/1981,1981,0,0,DAL,WSH,1637.19,1473.75,0.7884,24,10,1
11/22/1981,1981,0,0,IND,ARI,1306.46,1422.27,0.4274,24,35,0
11/22/1981,1981,0,0,CIN,DEN,1589.19,1617.25,0.553,38,21,1
11/22/1981,1981,0,0,CHI,DET,1388.09,1497.61,0.4363,7,23,0
11/22/1981,1981,0,0,BUF,NE,1513.29,1464.97,0.6575,20,17,1
11/22/1981,1981,0,0,CLE,PIT,1521.75,1564.34,0.5322,10,32,0
11/23/1981,1981,0,0,ATL,MIN,1522.86,1539.21,0.5696,31,30,1
11/26/1981,1981,0,0,DAL,CHI,1647.57,1363.86,0.8816,10,9,1
11/26/1981,1981,0,0,DET,KC,1521.84,1594.82,0.4885,27,10,1
11/29/1981,1981,0,0,BUF,WSH,1522.32,1463.36,0.6712,21,14,1
11/29/1981,1981,0,0,CLE,CIN,1488.03,1614.61,0.4123,21,41,0
11/29/1981,1981,0,0,PIT,LAR,1598.06,1494.21,0.7255,24,0,1
11/29/1981,1981,0,0,NO,TB,1386.08,1462.24,0.4839,14,31,0
11/29/1981,1981,0,0,NE,ARI,1455.94,1443.03,0.6103,20,27,0
11/29/1981,1981,0,0,NYJ,IND,1549.19,1285.7,0.8689,25,0,1
11/29/1981,1981,0,0,SEA,OAK,1422.51,1526.94,0.4435,31,32,0
11/29/1981,1981,0,0,SF,NYG,1563.06,1460.78,0.7237,17,10,1
11/29/1981,1981,0,0,MIN,GB,1533.37,1380.99,0.7775,23,35,0
11/29/1981,1981,0,0,TEN,ATL,1462.39,1528.7,0.4981,27,31,0
11/29/1981,1981,0,0,LAC,DEN,1567.26,1591.83,0.5579,34,17,1
11/30/1981,1981,0,0,MIA,PHI,1543.03,1611.17,0.4955,13,10,1
12/03/1981,1981,0,0,TEN,CLE,1446.37,1463.61,0.5683,17,13,1
12/06/1981,1981,0,0,LAC,BUF,1592.35,1535.27,0.6688,27,28,0
12/06/1981,1981,0,0,NYG,LAR,1450.1,1477.8,0.5535,10,7,1
12/06/1981,1981,0,0,SEA,NYJ,1416.47,1556.63,0.3935,27,23,1
12/06/1981,1981,0,0,WSH,PHI,1450.42,1597.17,0.3845,15,13,1
12/06/1981,1981,0,0,TB,ATL,1490.08,1544.72,0.5149,24,23,1
